id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total,customer_type
order_12499,user_6642,2025-06-07,COLOMBIA,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,328.89,10.0,647.77,RETAIL
order_12500,user_4941,2025-06-05,COLOMBIA,DESKTOP,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,2,269.95,5.0,534.9,RETAIL
order_12501,user_739,2025-02-09,COLOMBIA,DESKTOP,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,2,154.46,0.0,308.92,RETAIL
order_12502,user_7580,2025-02-09,MEXICO,MOBILE,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,1,33.81,0.0,33.81,RETAIL
order_12503,user_3477,2025-01-16,COLOMBIA,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,1,52.3,0.0,52.3,RETAIL
order_12504,user_7900,2025-02-04,MEXICO,DESKTOP,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,310.13,5.0,615.26,RETAIL
order_12505,user_4154,2025-02-07,MEXICO,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,2,488.88,5.0,972.75,RETAIL
order_12506,user_4634,2025-06-25,COLOMBIA,DESKTOP,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,1,377.6,5.0,372.6,RETAIL
order_12507,user_3803,2025-06-14,MEXICO,MOBILE,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,1,377.07,0.0,377.07,RETAIL
order_12508,user_2211,2025-03-07,ARGENTINA,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,58.66,0.0,117.31,RETAIL
order_12509,user_2242,2025-01-07,MEXICO,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,88.26,5.0,171.51,RETAIL
order_12510,user_3081,2025-02-20,COLOMBIA,DESKTOP,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,1,170.48,0.0,170.48,RETAIL
order_12511,user_3321,2025-01-20,ARGENTINA,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,141.88,5.0,278.75,RETAIL
order_12512,user_5846,2025-04-19,COLOMBIA,MOBILE,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,2,451.31,10.0,892.62,RETAIL
order_12513,user_4612,2025-04-10,MEXICO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,355.83,10.0,345.83,RETAIL
order_12514,user_5197,2025-04-12,COLOMBIA,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,1,234.85,0.0,234.85,RETAIL
order_12515,user_6782,2025-01-03,MEXICO,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,1,143.95,0.0,143.95,RETAIL
order_12516,user_5745,2025-01-20,MEXICO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,1,478.65,0.0,478.65,RETAIL
order_12517,user_7044,2025-06-14,ARGENTINA,MOBILE,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,2,235.29,10.0,460.57,RETAIL
order_12518,user_7150,2025-03-20,ARGENTINA,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,2,352.88,15.0,690.76,RETAIL
order_12519,user_2588,2025-05-28,COLOMBIA,DESKTOP,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,2,69.49,0.0,138.98,RETAIL
order_12520,user_1177,2025-06-12,ARGENTINA,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,1,465.82,0.0,465.82,RETAIL
order_12521,user_3699,2025-04-30,COLOMBIA,MOBILE,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,1,244.36,5.0,239.36,RETAIL
order_12522,user_5994,2025-02-18,ARGENTINA,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,2,334.06,0.0,668.11,RETAIL
order_12523,user_897,2025-02-14,ARGENTINA,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,2,395.85,0.0,791.7,RETAIL
order_12524,user_6585,2025-03-09,ARGENTINA,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,2,44.15,5.0,83.31,RETAIL
order_12525,user_5626,2025-06-25,MEXICO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,1,73.57,0.0,73.57,RETAIL
order_12526,user_2625,2025-04-06,MEXICO,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,1,189.33,0.0,189.33,RETAIL
order_12527,user_2406,2025-03-11,MEXICO,MOBILE,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,2,116.04,5.0,227.09,RETAIL
order_12528,user_3874,2025-04-13,COLOMBIA,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,199.21,5.0,393.41,RETAIL
order_12529,user_3212,2025-01-22,ARGENTINA,DESKTOP,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,1,239.62,0.0,239.62,RETAIL
order_12530,user_7032,2025-01-22,ARGENTINA,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,463.6,10.0,917.19,RETAIL
order_12531,user_2629,2025-05-23,COLOMBIA,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,63.01,0.0,63.01,RETAIL
order_12532,user_864,2025-05-23,COLOMBIA,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,1,410.04,0.0,410.04,RETAIL
order_12533,user_1048,2025-04-23,COLOMBIA,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,407.04,0.0,814.08,RETAIL
order_12534,user_2099,2025-06-29,COLOMBIA,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,2,186.49,15.0,357.98,RETAIL
order_12535,user_1723,2025-01-01,MEXICO,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,2,442.67,15.0,870.33,RETAIL
order_12536,user_394,2025-06-25,MEXICO,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,2,49.51,0.0,99.03,RETAIL
order_12537,user_347,2025-01-27,COLOMBIA,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,177.45,5.0,349.91,RETAIL
order_12538,user_899,2025-01-11,ARGENTINA,DESKTOP,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,2,350.3,15.0,685.6,RETAIL
order_12539,user_1199,2025-06-16,COLOMBIA,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,2,387.31,0.0,774.62,RETAIL
order_12540,user_7502,2025-01-15,MEXICO,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,1,70.41,0.0,70.41,RETAIL
order_12541,user_6185,2025-03-15,COLOMBIA,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,2,414.09,15.0,813.18,RETAIL
order_12542,user_7145,2025-02-27,COLOMBIA,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,279.25,5.0,274.25,RETAIL
order_12543,user_1401,2025-05-21,COLOMBIA,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,1,82.98,0.0,82.98,RETAIL
order_12544,user_5228,2025-04-24,COLOMBIA,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,269.43,0.0,538.87,RETAIL
order_12545,user_4859,2025-04-26,MEXICO,MOBILE,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,1,331.72,10.0,321.72,RETAIL
order_12546,user_1915,2025-06-15,ARGENTINA,DESKTOP,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,2,39.63,10.0,69.27,RETAIL
order_12547,user_6220,2025-04-16,MEXICO,DESKTOP,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,1,156.45,10.0,146.45,RETAIL
order_12548,user_3381,2025-01-14,MEXICO,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,477.51,0.0,955.01,RETAIL
order_12549,user_1170,2025-01-18,MEXICO,MOBILE,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,1,285.72,0.0,285.72,RETAIL
order_12550,user_4915,2025-05-27,COLOMBIA,MOBILE,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,1,295.83,5.0,290.83,RETAIL
order_12551,user_7789,2025-01-14,COLOMBIA,DESKTOP,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,177.67,5.0,350.34,RETAIL
order_12552,user_6328,2025-01-14,MEXICO,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,1,128.21,0.0,128.21,RETAIL
order_12553,user_1549,2025-05-08,COLOMBIA,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,2,438.68,10.0,867.36,RETAIL
order_12554,user_1712,2025-04-03,COLOMBIA,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,2,51.74,15.0,88.48,RETAIL
order_12555,user_6441,2025-02-15,MEXICO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,266.04,0.0,532.08,RETAIL
order_12556,user_6630,2025-01-13,COLOMBIA,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,1,259.88,5.0,254.88,RETAIL
order_12557,user_2160,2025-06-20,COLOMBIA,MOBILE,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,1,173.09,0.0,173.09,RETAIL
order_12558,user_4473,2025-05-02,ARGENTINA,DESKTOP,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,2,420.11,0.0,840.23,RETAIL
order_12559,user_7353,2025-06-10,MEXICO,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,73.14,10.0,136.27,RETAIL
order_12560,user_3423,2025-06-24,MEXICO,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,2,408.25,5.0,811.51,RETAIL
order_12561,user_2319,2025-01-09,MEXICO,MOBILE,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,1,257.64,5.0,252.64,RETAIL
order_12562,user_2454,2025-06-22,MEXICO,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,1,56.12,0.0,56.12,RETAIL
order_12563,user_341,2025-05-01,MEXICO,MOBILE,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,2,481.4,0.0,962.81,RETAIL
order_12564,user_1497,2025-06-09,ARGENTINA,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,164.94,0.0,329.88,RETAIL
order_12565,user_1741,2025-05-02,MEXICO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,292.05,10.0,574.1,RETAIL
order_12566,user_7196,2025-04-28,MEXICO,DESKTOP,ORGANIC,BLENDER-XL-RED,HOGAR,1,226.47,0.0,226.47,RETAIL
order_12567,user_3517,2025-06-17,ARGENTINA,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,1,271.92,0.0,271.92,RETAIL
order_12568,user_3558,2025-03-27,MEXICO,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,72.47,10.0,134.94,RETAIL
order_12569,user_5774,2025-06-03,COLOMBIA,MOBILE,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,1,212.73,0.0,212.73,RETAIL
order_12570,user_6128,2025-06-02,MEXICO,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,1,376.29,0.0,376.29,RETAIL
order_12571,user_6944,2025-04-26,ARGENTINA,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,2,334.76,5.0,664.52,RETAIL
order_12572,user_6190,2025-03-07,COLOMBIA,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,1,174.94,0.0,174.94,RETAIL
order_12573,user_5162,2025-02-12,ARGENTINA,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,2,332.32,5.0,659.63,RETAIL
order_12574,user_1774,2025-04-09,MEXICO,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,2,353.76,0.0,707.51,RETAIL
order_12575,user_7542,2025-06-24,MEXICO,DESKTOP,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,2,293.07,5.0,581.14,RETAIL
order_12576,user_2636,2025-03-08,ARGENTINA,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,1,180.33,5.0,175.33,RETAIL
order_12577,user_6652,2025-02-12,ARGENTINA,DESKTOP,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,444.78,0.0,889.56,RETAIL
order_12578,user_3923,2025-01-22,MEXICO,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,2,197.1,0.0,394.2,RETAIL
order_12579,user_1313,2025-01-29,ARGENTINA,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,1,413.87,5.0,408.87,RETAIL
order_12580,user_1942,2025-02-24,COLOMBIA,MOBILE,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,2,59.24,0.0,118.48,RETAIL
order_12581,user_5427,2025-01-11,MEXICO,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,281.38,0.0,281.38,RETAIL
order_12582,user_1798,2025-06-24,COLOMBIA,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,2,193.04,0.0,386.09,RETAIL
order_12583,user_1961,2025-01-24,ARGENTINA,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,117.19,10.0,224.39,RETAIL
order_12584,user_7655,2025-02-18,MEXICO,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,143.38,0.0,143.38,RETAIL
order_12585,user_288,2025-06-06,ARGENTINA,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,362.57,10.0,715.15,RETAIL
order_12586,user_3361,2025-04-24,ARGENTINA,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,237.41,10.0,464.83,RETAIL
order_12587,user_5514,2025-04-12,COLOMBIA,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,438.19,10.0,866.39,RETAIL
order_12588,user_745,2025-06-25,MEXICO,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,2,40.09,15.0,65.18,RETAIL
order_12589,user_7505,2025-04-08,COLOMBIA,DESKTOP,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,1,358.48,0.0,358.48,RETAIL
order_12590,user_1881,2025-06-23,COLOMBIA,DESKTOP,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,2,287.26,5.0,569.53,RETAIL
order_12591,user_3271,2025-01-02,COLOMBIA,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,1,473.1,15.0,458.1,RETAIL
order_12592,user_7748,2025-03-23,ARGENTINA,DESKTOP,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,2,152.16,10.0,294.32,RETAIL
order_12593,user_6252,2025-01-23,MEXICO,MOBILE,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,2,242.0,0.0,484.0,RETAIL
order_12594,user_4405,2025-04-28,MEXICO,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,2,156.43,0.0,312.86,RETAIL
order_12595,user_3613,2025-06-18,ARGENTINA,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,1,346.38,15.0,331.38,RETAIL
order_12596,user_2939,2025-04-03,ARGENTINA,MOBILE,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,2,433.79,0.0,867.58,RETAIL
order_12597,user_4969,2025-06-07,MEXICO,DESKTOP,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,1,272.07,15.0,257.07,RETAIL
order_12598,user_4245,2025-05-13,COLOMBIA,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,203.91,0.0,407.82,RETAIL
order_12599,user_2794,2025-03-12,COLOMBIA,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,1,190.77,0.0,190.77,RETAIL
order_12600,user_6717,2025-06-06,COLOMBIA,MOBILE,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,1,350.31,0.0,350.31,RETAIL
order_12601,user_2794,2025-01-15,COLOMBIA,MOBILE,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,2,247.07,10.0,484.14,RETAIL
order_12602,user_4653,2025-03-28,COLOMBIA,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,1,212.34,0.0,212.34,RETAIL
order_12603,user_5644,2025-02-13,ARGENTINA,DESKTOP,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,1,277.02,15.0,262.02,RETAIL
order_12604,user_6714,2025-01-12,MEXICO,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,2,280.85,0.0,561.7,RETAIL
order_12605,user_5448,2025-04-24,MEXICO,DESKTOP,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,2,209.73,15.0,404.46,RETAIL
order_12606,user_4936,2025-03-26,ARGENTINA,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,196.23,5.0,387.45,RETAIL
order_12607,user_7832,2025-06-08,COLOMBIA,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,2,222.93,0.0,445.86,RETAIL
order_12608,user_3180,2025-04-22,COLOMBIA,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,149.79,0.0,149.79,RETAIL
order_12609,user_3774,2025-03-08,MEXICO,DESKTOP,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,1,467.42,0.0,467.42,RETAIL
order_12610,user_2080,2025-03-04,MEXICO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,276.08,0.0,276.08,RETAIL
order_12611,user_4334,2025-04-23,ARGENTINA,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,390.7,5.0,776.4,RETAIL
order_12612,user_7116,2025-01-28,MEXICO,MOBILE,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,2,166.05,0.0,332.09,RETAIL
order_12613,user_3993,2025-01-30,COLOMBIA,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,284.68,0.0,284.68,RETAIL
order_12614,user_2502,2025-01-15,ARGENTINA,MOBILE,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,1,255.37,0.0,255.37,RETAIL
order_12615,user_3571,2025-05-13,ARGENTINA,MOBILE,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,2,160.82,0.0,321.63,RETAIL
order_12616,user_7571,2025-06-27,COLOMBIA,MOBILE,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,1,154.2,0.0,154.2,RETAIL
order_12617,user_4450,2025-05-17,COLOMBIA,DESKTOP,ORGANIC,BLENDER-XL-RED,HOGAR,1,187.31,0.0,187.31,RETAIL
order_12618,user_5676,2025-06-23,MEXICO,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,137.18,0.0,274.37,RETAIL
order_12619,user_6138,2025-05-11,COLOMBIA,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,1,39.83,5.0,34.83,RETAIL
order_12620,user_3797,2025-06-21,COLOMBIA,MOBILE,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,1,419.44,0.0,419.44,RETAIL
order_12621,user_6950,2025-03-24,COLOMBIA,MOBILE,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,2,173.81,5.0,342.62,RETAIL
order_12622,user_1393,2025-02-12,COLOMBIA,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,484.19,5.0,963.39,RETAIL
order_12623,user_1294,2025-04-02,MEXICO,DESKTOP,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,1,115.41,0.0,115.41,RETAIL
order_12624,user_250,2025-04-16,ARGENTINA,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,1,104.68,0.0,104.68,RETAIL
order_12625,user_6843,2025-06-20,MEXICO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,69.08,0.0,138.17,RETAIL
order_12626,user_74,2025-06-18,COLOMBIA,MOBILE,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,1,109.26,5.0,104.26,RETAIL
order_12627,user_3070,2025-06-27,COLOMBIA,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,1,177.54,0.0,177.54,RETAIL
order_12628,user_5318,2025-03-12,ARGENTINA,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,1,101.51,0.0,101.51,RETAIL
order_12629,user_5243,2025-05-17,COLOMBIA,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,2,102.53,5.0,200.05,RETAIL
order_12630,user_4057,2025-01-11,ARGENTINA,MOBILE,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,183.81,10.0,357.62,RETAIL
order_12631,user_4078,2025-02-07,ARGENTINA,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,1,264.5,0.0,264.5,RETAIL
order_12632,user_4643,2025-04-18,MEXICO,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,1,393.17,0.0,393.17,RETAIL
order_12633,user_2910,2025-03-30,MEXICO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,135.53,15.0,120.53,RETAIL
order_12634,user_6166,2025-05-07,MEXICO,MOBILE,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,1,193.57,15.0,178.57,RETAIL
order_12635,user_66,2025-02-04,MEXICO,MOBILE,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,1,289.96,0.0,289.96,RETAIL
order_12636,user_2728,2025-03-26,COLOMBIA,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,385.61,10.0,761.22,RETAIL
order_12637,user_2459,2025-02-11,ARGENTINA,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,2,180.1,0.0,360.2,RETAIL
order_12638,user_2715,2025-05-13,COLOMBIA,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,304.34,10.0,294.34,RETAIL
order_12639,user_1273,2025-05-04,COLOMBIA,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,1,47.78,10.0,37.78,RETAIL
order_12640,user_975,2025-05-21,MEXICO,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,2,485.66,10.0,961.32,RETAIL
order_12641,user_1941,2025-06-06,COLOMBIA,DESKTOP,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,1,267.93,0.0,267.93,RETAIL
order_12642,user_6287,2025-01-17,ARGENTINA,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,2,179.67,0.0,359.33,RETAIL
order_12643,user_1482,2025-03-14,MEXICO,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,2,102.3,5.0,199.6,RETAIL
order_12644,user_1445,2025-06-24,COLOMBIA,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,204.7,0.0,409.39,RETAIL
order_12645,user_4599,2025-05-19,COLOMBIA,DESKTOP,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,1,23.73,0.0,23.73,RETAIL
order_12646,user_2773,2025-03-20,COLOMBIA,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,1,59.31,10.0,49.31,RETAIL
order_12647,user_421,2025-03-17,MEXICO,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,439.32,0.0,439.32,RETAIL
order_12648,user_2044,2025-03-05,ARGENTINA,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,1,475.54,10.0,465.54,RETAIL
order_12649,user_1833,2025-01-27,MEXICO,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,2,445.6,5.0,886.19,RETAIL
order_12650,user_1187,2025-05-21,MEXICO,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,134.88,0.0,269.76,RETAIL
order_12651,user_5087,2025-06-24,COLOMBIA,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,2,42.91,10.0,75.83,RETAIL
order_12652,user_4864,2025-02-16,COLOMBIA,MOBILE,SOCIAL,SNEAKERS-URBAN-42,MODA,1,235.09,0.0,235.09,RETAIL
order_12653,user_1101,2025-04-21,ARGENTINA,MOBILE,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,1,324.7,0.0,324.7,RETAIL
order_12654,user_248,2025-02-16,MEXICO,MOBILE,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,2,214.97,10.0,419.94,RETAIL
order_12655,user_7704,2025-05-18,COLOMBIA,MOBILE,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,1,478.19,10.0,468.19,RETAIL
order_12656,user_2188,2025-03-11,MEXICO,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,2,277.83,10.0,545.65,RETAIL
order_12657,user_1233,2025-02-06,COLOMBIA,MOBILE,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,2,149.94,0.0,299.88,RETAIL
order_12658,user_7636,2025-02-16,ARGENTINA,MOBILE,SOCIAL,SNEAKERS-URBAN-42,MODA,1,401.42,0.0,401.42,RETAIL
order_12659,user_6691,2025-04-20,ARGENTINA,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,1,405.0,10.0,395.0,RETAIL
order_12660,user_2368,2025-05-09,MEXICO,DESKTOP,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,1,183.28,5.0,178.28,RETAIL
order_12661,user_5210,2025-06-08,MEXICO,DESKTOP,ORGANIC,BLENDER-XL-RED,HOGAR,1,405.73,0.0,405.73,RETAIL
order_12662,user_6135,2025-05-19,MEXICO,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,195.89,0.0,391.77,RETAIL
order_12663,user_7306,2025-05-01,ARGENTINA,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,1,313.97,5.0,308.97,RETAIL
order_12664,user_4065,2025-03-13,COLOMBIA,DESKTOP,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,353.07,0.0,706.13,RETAIL
order_12665,user_5013,2025-03-08,ARGENTINA,MOBILE,SOCIAL,SNEAKERS-URBAN-42,MODA,2,328.98,5.0,652.97,RETAIL
order_12666,user_1446,2025-03-17,ARGENTINA,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,2,179.98,0.0,359.97,RETAIL
order_12667,user_3544,2025-03-02,MEXICO,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,2,299.08,0.0,598.17,RETAIL
order_12668,user_5287,2025-01-30,MEXICO,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,2,283.96,10.0,557.93,RETAIL
order_12669,user_4374,2025-02-04,MEXICO,MOBILE,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,1,421.01,0.0,421.01,RETAIL
order_12670,user_676,2025-05-29,COLOMBIA,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,1,225.6,0.0,225.6,RETAIL
order_12671,user_1021,2025-02-24,MEXICO,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,249.95,10.0,239.95,RETAIL
order_12672,user_5901,2025-01-01,ARGENTINA,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,2,194.13,0.0,388.27,RETAIL
order_12673,user_1701,2025-06-04,MEXICO,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,200.15,5.0,395.3,RETAIL
order_12674,user_1427,2025-06-28,ARGENTINA,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,346.4,0.0,692.8,RETAIL
